Slug,Country_Code,Property_Type_Categories,Review_score_base,Review_Score,USD_Price,Partner,Published
ilikai-tower-2141-yacht-harbor-view-1br,us,['Apartment'],10,9.0,313,booking.com,True
locanda-ca-del-console,it,['Bed & Breakfast'],10,9.0,107,booking.com,True
ilikai-tower-1830,us,['Apartment'],10,9.0,295,booking.com,True
sea-shore-41-private-studio-in-waikiki-1-block-to-beach,us,['Apartment'],10,6.0,179,booking.com,True
seychelles-207,us,['Apartment'],10,7.6,126,booking.com,True
sugar-beach-c-2,us,['Apartment'],10,8.8,109,booking.com,True
the-summit-by-panhandle-getaways,us,['Apartment'],10,7.5,172,booking.com,True
hotel-challis-potts-point,au,Hotel,10,8.0,123,booking.com,True
hilton-grand-vacations-club-flamingo-las-vegas,us,Resort,10,8.9,186,booking.com,True
no-9-springfield,au,Hotel,10,8.0,125,booking.com,True
doubletree-by-hilton-las-vegas-east-flamingo,us,Hotel,10,6.6,118,booking.com,True
holiday-inn-express-hotel-and-suites-henderson-an-ihg-hotel,us,Hotel,10,8.0,134,booking.com,True
jockey-club-suites,us,Hotel,10,8.7,149,booking.com,True
white-tiger-in-new-gudauri-ii,ge,['Apartment'],10,9.1,150,booking.com,True
kera-guest-house,ge,['House'],10,8.9,19,booking.com,True
kushashvili-7-sisters,ge,['House'],10,9.6,17,booking.com,True
new-gudauri-alpen-apartments,ge,['Apartment'],10,9.5,139,booking.com,True
red-stone-guest-house,ge,['House'],10,9.6,15,booking.com,True
homestay-lela-and-mari,ge,['House'],10,9.3,0,booking.com,False
kmm-hotel,ge,Hotel,10,8.6,53,booking.com,True
citadel-narikala-hotel,ge,Hotel,10,9.1,77,booking.com,True
imeri-park-hotel,ge,Hotel,10,8.2,59,booking.com,True
gutsa-artists-mini-hotel,ge,Hotel,10,8.8,28,booking.com,True
hotel-kartli,ge,Hotel,10,8.6,41,booking.com,True
silver-hotel,ge,Hotel,10,8.8,49,booking.com,True
hotel-paradise-road,ge,Hotel,10,9.2,51,booking.com,True
kai-beach-luxury-condo,us,['Apartment'],10,0.0,299,booking.com,True
ilikai-tower-624,us,['Apartment'],10,0.0,303,booking.com,True
centrally-located-vacation-rental-in-waikiki,us,['Apartment'],10,9.0,211,booking.com,True
rk1701-heart-of-waikiki-close-to-everywhere,us,['House'],10,0.0,206,booking.com,True
hostel-temuri,ge,['Hotel'],10,8.7,26,booking.com,True
hotel-elegant,ge,['House'],10,9.0,34,booking.com,True
sisi-guest-house,ge,['House'],10,9.1,0,booking.com,False
hostel-mana-kutaisi,ge,['Hotel'],10,9.4,14,booking.com,True
ocean-dream,us,['Apartment'],10,8.5,0,booking.com,True
la-quinta-inn-suites-by-wyndham-las-vegas-nellis,us,Hotel,10,8.6,134,booking.com,True
tidewater-beach-resort-by-panhandle-getaways,us,['Apartment'],10,6.9,220,booking.com,True
laketown-wharf,us,['House'],10,10.0,0,booking.com,False
rest-a-while-201,us,['House'],10,9.0,288,booking.com,True
windward-403-at-edgewater-salty-kisses,us,['Apartment'],10,0,0,booking.com,False
reflections-at-bay-point,us,['House'],10,8.5,82,booking.com,True
mariner-west-205,us,['Apartment'],10,8.7,162,booking.com,True
ocean-reef-1708,us,['Apartment'],10,8.0,188,booking.com,True
emerald-beach-resort,us,['Apartment'],10,7.6,73,booking.com,True
gio-hotel,ge,Hotel,10,9.5,49,booking.com,True
new-gudauri-apartment,ge,Hotel,10,8.9,68,booking.com,True
sunshine-kazbegi,ge,Hotel,10,9.2,34,booking.com,True
hotel-starry-night,ge,Hotel,10,8.5,30,booking.com,True
hotel-british-house,ge,Hotel,10,9.6,68,booking.com,True
sheraton-grand-tbilisi-metechi-palace,ge,Hotel,10,8.6,110,booking.com,True
hotel-city,ge,Hotel,10,8.6,69,booking.com,True
apartment-ocean-front-cancun,mx,Hotel,10,8.6,0,booking.com,True
new-gudauri-3-apartment,ge,['Apartment'],10,9.0,150,booking.com,True
blue-guesthouse,ge,['House'],10,9.5,19,booking.com,True
two-various-entire-apartments-in-new-gudauri-redco-near-main-gondola,ge,['Apartment'],10,7.9,75,booking.com,True
guesthouse-elia,ge,['House'],10,9.2,15,booking.com,True
lela-rezo-gigauri,ge,['House'],10,9.6,21,booking.com,True
hotel-nestt,ge,['House'],10,9.8,0,booking.com,True
guest-house-on-v-pshavela-50,ge,['House'],10,9.1,15,booking.com,True
kaxa-shorena-guest-house,ge,['House'],10,9.3,11,booking.com,True
hostel-georgia,ge,['House'],10,7.2,17,booking.com,True
classic-hotel,ge,['House'],10,8.8,19,booking.com,True
rk1705-heart-of-waikiki-close-to-everywhere,us,['House'],10,0.0,201,booking.com,True
new-point-miami-beach-apartments,us,['Apartment'],10,6.4,107,booking.com,True
oceanview-private-condo-at-the-setai-1901n2,us,['Apartment'],10,8.0,2,booking.com,True
collins-avenue-hostel,us,['Hotel'],10,4.9,30,booking.com,True
apartment-at-de-soleil-hotel-on-ocean-drive,us,['Apartment'],10,7.8,251,booking.com,True
ocean-blue,us,['Apartment'],10,8.5,134,booking.com,True
oceanfront-studio-casablanca-miami-beach,us,['Apartment'],10,6.0,110,booking.com,True
coral-reef-resort-by-panhandle-getaways,us,['House'],10,10.0,470,booking.com,True
beachfront-suites,us,['Apartment'],10,8.8,0,booking.com,False
flamingo-hotel-tower,us,['Hotel'],10,6.8,79,booking.com,True
tidewater-314-by-realjoy-vacations,us,['Apartment'],10,7.8,164,booking.com,True
the-summit-beach-resort-by-panhandle-getaways,us,['Apartment'],10,6.8,187,booking.com,True
edgewater-beach-resort,us,['House'],10,6.5,0,booking.com,True
high-pointe-resort,us,['House'],10,8.0,222,booking.com,True
splash-beach-resort-by-panhandle-getaways,us,['Apartment'],10,8.0,187,booking.com,True
sterling-breeze-by-panhandle-getaways,us,['Apartment'],10,7.1,160,booking.com,True
reflections-by-panhandle-getaways,us,['Apartment'],10,7.6,296,booking.com,True
splash-beach-resort-by-panhandle-getaways,us,['Apartment'],10,8.0,177,booking.com,True
horizon-south-by-panhandle-getaways,us,['House'],10,7.5,160,booking.com,True
twin-palms-804,us,['Apartment'],10,7.7,136,booking.com,True
treasure-island-2212,us,['Apartment'],10,10.0,350,booking.com,True
polynesian-village-resort,us,['Apartment'],10,0,0,booking.com,False
ilikai-tower-1403-city-view-1br,us,['Apartment'],10,8.6,212,booking.com,True
ilikai-tower-1925-city-view-2br,us,['Apartment'],10,0.0,502,booking.com,True
ilikai-tower-527-yacht-harbor-view-1br,us,['Apartment'],10,7.0,258,booking.com,True
waikiki-whale-watcher-apts-501b,us,['Apartment'],10,1.0,116,booking.com,True
waikiki-whale-watcher-apts-502c,us,['Apartment'],10,0.0,158,booking.com,True
waikiki-whale-watcher-apts-702a,us,['Apartment'],10,0.0,77,booking.com,True
waikiki-banyan-3410-stunning-ocean-surfer-sunset-view-s,us,['Apartment'],10,0.0,275,booking.com,True
kuhio-village-1010a-ocean-view-minutes-to-beach,us,['Apartment'],10,8.0,191,booking.com,True
kon-tiki-234-renovated-king-studio,us,['Apartment'],10,7.0,118,booking.com,True
hawaiian-monarch-modern-studio,us,['Apartment'],10,1.0,144,booking.com,True
ilikai-marina-899-city-view-1br,us,['Apartment'],10,0.0,171,booking.com,True
ilikai-marina-1091-city-view-studio,us,['Apartment'],10,7.6,215,booking.com,True
ilikai-tower-2035-yacht-harbor-view-1br,us,['Apartment'],10,0.0,308,booking.com,True
ilikai-tower-1314-lagoon-view-1br,us,['Apartment'],10,8.3,262,booking.com,True
ilikai-marina-1391-city-view-studio,us,['Apartment'],10,6.3,189,booking.com,True
ilikai-marina-1394-yacht-harbor-view-1br,us,['Apartment'],10,8.0,293,booking.com,True
discovery-bay-4012-ocean-view-1br,us,['Apartment'],10,0.0,254,booking.com,True
ibis-sydney-world-square,au,Hotel,10,7.4,134,booking.com,True
happy-apartments,es,Apartment,10,8.5,64,booking.com,True
sir-stamford-circular-quay,au,Hotel,10,8.3,227,booking.com,True
baymont-by-wyndham-las-vegas-south-strip,us,Hotel,10,6.4,92,booking.com,True
siegel-select-convention-center,us,Hotel,10,7.3,80,booking.com,True
shalimar-hotel-of-las-vegas,us,Hotel,10,6.1,89,booking.com,True
the-strat-hotel-casino-and-skypod,us,Resort,10,7.1,34,booking.com,True
hilton-vacation-club-polo-towers-las-vegas,us,Hotel,10,8.2,104,booking.com,True
highland-inn-las-vegas,us,Hotel,10,6.5,110,booking.com,True
hilton-garden-inn-las-vegas-henderson,us,Hotel,10,7.8,127,booking.com,True
motel-6-las-vegas-nv-tropicana,us,Hotel,10,6.7,67,booking.com,True
hilton-garden-inn-las-vegas-strip-south,us,Hotel,10,8.3,148,booking.com,True
andante-hotel,cz,Hotel,10,8.0,0,booking.com,False
larmont-sydney-by-lancemore,au,Hotel,10,8.1,193,booking.com,True
radisson-blu-plaza-hotel-sydney,au,Hotel,10,8.9,251,booking.com,True
holiday-inn-darling-harbour-an-ihg-hotel,au,Hotel,10,7.7,169,booking.com,True
metro-hotel-marlow-sydney-central,au,Hotel,10,7.1,127,booking.com,True
central-studio-hotel-sydney,au,Hotel,10,7.8,161,booking.com,True
the-ultimo,au,Hotel,10,8.1,138,booking.com,True
ainb-born-dames-apartments,es,Apartment,10,2.8,135,booking.com,True
acacia-suite,es,Hotel,10,8.1,117,booking.com,True
atlantis-by-atbcn,es,Hotel,10,8.1,98,booking.com,True
classbedroom-born-apartments,es,Apartment,10,7.7,85,booking.com,True
bentley-hotel,us,Hotel,,7.0,0,booking.com,False
oaks-queenstown-club-suites,nz,Hotel,10,8.2,0,booking.com,False
hotel-agora,fr,Hotel,10,7.6,0,booking.com,False
albergo-san-marco,it,Hotel,10,7.6,0,booking.com,False
square-hotel-at-times-square,us,Hotel,,7.9,0,booking.com,False
hampton-inn-manhattan-times-square-north,us,['Hotel'],,4.1,0,booking.com,False
diamond-head-view-701,us,Hotel,10,0,0,booking.com,False
the-alexander-all-suites-hotel,us,Hotel,10,6.4,0,booking.com,False
south-beach-plaza-hotel,us,Hotel,10,6.9,0,booking.com,False
shores-of-panama-by-emerald-view-resorts,us,Resort,10,7.0,0,booking.com,False
residenza-millennium,it,['House'],10,6.6,0,booking.com,False
pearl-hotel-waikiki,us,Hotel,10,6.9,0,booking.com,False
kuhio-plaza-condo-702,us,Hotel,10,0,0,booking.com,False
new-aloha-large-penthouse-1free-parking,us,['Apartment'],10,0,0,booking.com,False
waikiki-banyan-612-t1,us,['House'],10,0,0,booking.com,False
waikiki-sunset-1211,us,['Bed & Breakfast'],10,0,0,booking.com,False
luana-m350,us,['House'],10,0,0,booking.com,False
waikiki-banyan-2603-t1,us,['House'],10,0,0,booking.com,False
waikiki-banyan-908-t2,us,['House'],10,0,0,booking.com,False
waikiki-banyan-2608-t2,us,['House'],10,0,0,booking.com,False
ilikai-tower-912,us,['Apartment'],10,0.0,0,booking.com,True
2br-downtown-high-ceiling-free-parking-and-wifi,us,['Apartment'],10,0,0,booking.com,False
ilikai-2039,us,['House'],10,0,0,booking.com,False
island-colony-3208,us,Hotel,10,0,0,booking.com,False
tradewinds-plaza-801,us,Hotel,10,0,0,booking.com,False
marina-tower-3402,us,Hotel,10,7.5,0,booking.com,False
marina-tower-3501,us,Hotel,10,0,0,booking.com,False
pacific-monarch-804-sea-n-waikiki,us,Hotel,10,0,0,booking.com,False
island-colony-2020-thirty-plus-night-rental,us,Hotel,10,0.0,0,booking.com,True
origin-beach-resort-by-emerald-view-resorts,us,Resort,10,0,0,booking.com,False
regency-on-beachwalk-51,us,['House'],10,0,0,booking.com,False
waikiki-sunset-ph3807,us,['House'],10,0,0,booking.com,False
fairway-villa-2502,us,['House'],10,0,0,booking.com,False
ilikai-marina-890,us,['House'],10,10.0,0,booking.com,False
waikiki-shore-1212,us,['House'],10,0,0,booking.com,False
waikiki-shore-1010,us,['House'],10,0,0,booking.com,False
waikiki-sunset-1414,us,['Bed & Breakfast'],10,0,0,booking.com,False
fairway-villa-1114,us,['House'],10,0,0,booking.com,False
ilikai-2029,us,['House'],10,0,0,booking.com,False
regency-on-beachwalk-66,us,['House'],10,0,0,booking.com,False
waikiki-shore-918,us,['House'],10,0,0,booking.com,False
ilikai-1239,us,['House'],10,0,0,booking.com,False
waikiki-beach-tower-2001,us,['House'],10,0,0,booking.com,False
fairway-villa-1217,us,['House'],10,0,0,booking.com,False
villa-alikae-luxury-villa-with-pool-beach-view,us,['Villa'],10,0,0,booking.com,False
ilikai-marina-995-city-view-studio,us,['Apartment'],10,0.0,0,booking.com,True
marine-surf-1204,us,['House'],10,0,0,booking.com,False
fairway-villa-1516,us,['House'],10,0,0,booking.com,False
ilikai-marina-1480,us,['House'],10,0,0,booking.com,False
waikiki-banyan-3511-t1,us,['House'],10,0,0,booking.com,False
regency-on-beachwalk-46,us,['House'],10,0,0,booking.com,False
waikiki-shore-408,us,['House'],10,0,0,booking.com,False
ilikai-508,us,['House'],10,0,0,booking.com,False
waikiki-park-heights-1208-sun-beach-fun-only-3-minutes-away,us,['Apartment'],10,0,0,booking.com,False
ilikai-1721,us,['House'],10,0,0,booking.com,False
440-olohana-st-1606,us,['Apartment'],10,0,0,booking.com,False
ready-for-waikiki,us,['House'],10,0.0,0,booking.com,True
2140-kuhio-ave-607,us,['Apartment'],10,0,0,booking.com,False
ilikai-tower-1113,us,['Apartment'],10,0,0,booking.com,False
ilikai-tower-930,us,['Apartment'],10,0,0,booking.com,False
waikiki-banyan-2412-t2,us,['House'],10,0,0,booking.com,False
waikiki-whale-watcher-apts-703aj,us,['Apartment'],10,0.0,0,booking.com,True
ilikai-tower-814-lagoon-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
fairway-villa-2217,us,['House'],10,0,0,booking.com,False
ilikai-tower-431-yacht-harbor-view-1br,us,['Apartment'],10,0.0,0,booking.com,True
prince-edward-condo-707a,us,['Apartment'],10,0,0,booking.com,False
kuhio-condo-810,us,['Apartment'],10,10.0,0,booking.com,False
waikiki-whale-watcher-apts-504,us,['Apartment'],10,0.0,0,booking.com,True
porta-caucasia-kazbegi,ge,Hotel,10,8.3,0,booking.com,False
tower,ge,Hotel,10,9.3,0,booking.com,False
kakaako-luxury-residence,us,['Apartment'],10,0,0,booking.com,False
central-waikiki-cozy-studio-mins-to-beach-best-location,us,['Apartment'],10,0,0,booking.com,False
kent-hotel-at-istanbul-turkey,tr,Hotel,10,8.3,87,booking.com,True
sarasota-private-bungalow-oasis-close-to-beaches-downtown,,['House'],5,5.0,115,vrbo.com,True
work-play-here-gated-resort-6br-5-masters-private-pool-free-wifi-near-disney,,['House'],5,4.6,213,vrbo.com,True
historical-home-in-downtown-orlando,,['House'],5,0.0,129,vrbo.com,True
lakefront-artist-s-loft-isolate-in-luxury,,['House'],5,4.9,125,vrbo.com,True
8th-green-cottage-a-relaxing-oasis-in-the-city,,['House'],5,4.8,125,vrbo.com,True
historic-downtown-bungalow,,['House'],5,5.0,159,vrbo.com,True
canterbury-carriage-house-private-space,,['House'],5,4.9,125,vrbo.com,True
luxury-resort-1-bedroom-condo-near-universal-disney,,['House'],5,4.8,126,vrbo.com,True
lake-davis-art-deco-cottage-715a,,['House'],5,5.0,115,vrbo.com,True
sonder-wellborn-spacious-queen-room,,['Apartment'],5,4.4,146,vrbo.com,True
lake-davis-art-deco-cottage-715c,,['House'],5,0.0,90,vrbo.com,True
17-coachman-clipper-tiny-trailer,,['House'],5,4.9,72,vrbo.com,True
orlando-vacation-rental-w-yard-pool-access,,['House'],5,0.0,103,vrbo.com,True
the-good-life-charming-1-bedroom-1-bath-truman-annex-condo,US,['House'],5,5.0,585,vrbo.com,True
new-monthly-rental-old-town-duplex-private-backyard-pets-welcome,US,['House'],5,4.8,151,vrbo.com,True
steps-to-the-beach-and-the-sunrise-no-contact-check-in,US,['House'],5,4.6,241,vrbo.com,True
margarita-cottage-1-bedroom-1-bath-with-shared-pool,US,['House'],5,4.9,390,vrbo.com,True
spacious-waterfront-condo-w-a-full-kitchen-shared-pool-furnished-balcony,US,['House'],5,4.9,474,vrbo.com,True
cute-dog-friendly-cottage-with-patio-and-wifi-amazing-central-locale,US,['Apartment'],5,4.2,199,vrbo.com,True
coastal-charm-sunbird-1004e-beachfront-private-balcony-amazing-sunsets-charmed-in-pcb,US,['House'],5,4.6,180,vrbo.com,True
great-view-friendly-prices-snowbirds-welcome,US,['House'],5,4.8,119,vrbo.com,True
beachfront-condo-in-gated-resort-with-two-pools-and-a-gym,US,['House'],5,4.5,133,vrbo.com,True
tower-4-1st-floor-beach-chairs-included,US,['House'],5,4.4,185,vrbo.com,True
17th-floor-beachfront-condo-w-free-wifi-shared-pools-hot-tub-tennis-gym,US,['House'],5,2.8,125,vrbo.com,True
fall-winter-discounts-deluxe-3-bedroom-2-bath-grandview-east-w-wow-factor,US,['House'],5,4.9,75,vrbo.com,True
at-last-romantic-luxury-beach-front-great-location-w-free-chairs-umbrella,US,['House'],5,5.0,235,vrbo.com,True
the-summit-3rd-floor-includes-beach-chairs,US,['House'],5,3.6,84,vrbo.com,True
227-2nd-floor-beachfront-condo-the-summit-overlooking-palm-trees-the-gulf,US,['House'],5,4.7,80,vrbo.com,True
gulf-front-balcony-indoor-outdoor-pool-fitness-room-2br-tropic-winds-1104,US,['House'],5,4.6,214,vrbo.com,True
set-your-clock-to-beach-time-renovated-high-end-condo-stunning-views-622,US,['House'],5,4.7,208,vrbo.com,True
recently-remodeled-gulf-front-condo-stunning-views-pool-grills,US,['House'],5,4.8,115,vrbo.com,True
sundestin-1616-by-scenic-stays,US,['House'],5,4.7,203,vrbo.com,True
destiny-beach-villas-2a-lakefront-condo-gulf-views-community-pool,US,['House'],5,4.7,170,vrbo.com,True
unit-8121-studio-just-steps-from-our-beautiful-private-beach,US,['House'],5,4.7,129,vrbo.com,True
pelican-beach-breathtaking-views-2-bdrm-2-bath,US,['House'],5,4.8,302,vrbo.com,True
beachfront-bch-service-grill-pool-wifi-kitchen-renovated,US,['House'],5,5.0,235,vrbo.com,True
cozy-condo-at-sandpiper-cove-pool-and-golf-view,US,['House'],5,5.0,157,vrbo.com,True
partial-gulf-view-huge-lagoon-pool-balcony-whirlpool-palms-resort-1906-jr-2br,US,['House'],5,4.3,151,vrbo.com,True
crystal-beach-private-pool-steps-to-beach-great-rates,US,['House'],5,4.9,215,vrbo.com,True
clearwater-beach-2beds-2baths-free-wi-fi-parking-in-gated-comunity,US,['House'],5,5.0,140,vrbo.com,True
somewhere-over-the-rainbow-river-paradise,US,['House'],5,5.0,136,vrbo.com,True
south-seas-resort-beach-villas-on-the-beach,US,['House'],5,5.0,325,vrbo.com,True
affordable-luxury-pool-home-on-deep-water-canal,US,['House'],5,4.8,166,vrbo.com,True
luxurious-waterfront-holiday-home-with-fully-encompassing-lakeview,US,['House'],5,4.8,153,vrbo.com,True
sunseeker-haven-has-a-large-balcony-with-water-views,US,['House'],5,4.8,271,vrbo.com,True
top-floor-beachfront-condo-with-gulf-views-balcony-pool-hot-tub-bocce,US,['House'],5,4.5,246,vrbo.com,True
beautiful-waterfront-view-condo-a,US,['House'],5,4.7,117,vrbo.com,True
beautiful-2-bedroom-2-bath-downstairs-unit-in-citrus-hills-fl,US,['House'],5,4.8,125,vrbo.com,True
beach-oasis-direct-gulf-view-balcony-renovated-new-beds-new-years-eve-wk-50,US,['House'],5,4.8,333,vrbo.com,True
a-sunsets-balcony-with-gulf-side-view,US,['House'],5,4.6,214,vrbo.com,True
beach-front-condo-on-crescent-beach,US,['House'],5,4.8,343,vrbo.com,True
crescent-heights-cottage-fully-stocked-short-or-long-term-extended-stays,US,['Apartment'],5,5.0,119,vrbo.com,True
beach-ave-escape-unit-a-just-steps-from-the-beach,US,['House'],5,4.9,171,vrbo.com,True
outrigger-waikiki-beach-resort,us,Resort,10,8.8,404,booking.com,False
krystal-altitude-cancun,mx,Resort,10,7.4,418,booking.com,True
hotel-xbalamque-spa-cancun-centro,mx,Hotel,10,7.0,39,booking.com,True
sandos-cancun-all-inclusive,mx,Resort,10,8.0,338,booking.com,True
wyndham-grand-cancun-all-inclusive-resort-villas,mx,Hotel,10,8.1,600,booking.com,True
royal-solaris-cancun-all-inclusive,mx,Resort,10,8.1,332,booking.com,True
courtyard-by-marriott-cancun-airport,mx,Hotel,10,7.9,103,booking.com,True
oasis-palm-all-inclusive,mx,Resort,10,7.2,252,booking.com,True
city-express-junior-cancun,mx,Hotel,10,7.3,66,booking.com,True
sotavento-hotel-yacht-club,mx,Hotel,10,7.2,70,booking.com,True
le-blanc-spa-resort-cancun-adults-only-all-inclusive,mx,Resort,10,9.2,1,booking.com,True
ambiance-suites,mx,Hotel,10,8.1,56,booking.com,True
comfort-inn-cancun-aeropuerto,mx,Hotel,10,5.0,67,booking.com,True
adhara-express,mx,Hotel,10,8.1,115,booking.com,True
hotel-plaza-kokai-cancun,mx,Hotel,10,7.5,48,booking.com,True
occidental-tucancun-all-inclusive,mx,Resort,10,7.8,229,booking.com,True
sina-suites,mx,Hotel,10,8.9,80,booking.com,True
the-westin-lagunamar-ocean-resort-villas-spa-cancun,mx,Resort,10,8.4,280,booking.com,True
belas-guesthouse,ge,['House'],10,8.4,18,booking.com,False
salvia-condominio,mx,Apartment,10,8.6,135,booking.com,True
dreams-playa-mujeres-golf-spa-resort-all-inclusive,mx,Resort,10,8.0,560,booking.com,True
club-regina-cancun,mx,Hotel,10,7.7,196,booking.com,True
iberostar-selection-cancun,mx,Resort,10,8.1,515,booking.com,True
blue-coconut-cancun-hotel,mx,Hotel,10,7.1,31,booking.com,True
villa-palmeras,mx,Hotel,10,7.9,78,booking.com,True
solymar-condos-2401-2301-2501,mx,Apartment,10,8.9,104,booking.com,True
one-cancun-centro,mx,Hotel,10,8.0,65,booking.com,True
cancun-beach-aparthotel-brisas,mx,Hotel,10,7.8,71,booking.com,True
nirvana-hotel-cancun-hotel-zone,mx,Hotel,10,6.6,32,booking.com,True
ar-cancun-plaza,mx,Hotel,10,6.8,98,booking.com,True
hampton-inn-by-hilton-cancun-cumbres,mx,Hotel,10,8.0,110,booking.com,True
b502-pool-view-3-bedroom-apartment,mx,Apartment,10,8.9,105,booking.com,True
st-athans-hotel,gb,Hotel,10,7.3,112,booking.com,True
fairmont-rio-de-janeiro-copacabana,br,Hotel,10,8.9,313,booking.com,True
hotel-regina-rio-de-janeiro,br,Hotel,10,8.3,56,booking.com,True
south-american-copacabana-hotel,br,Hotel,10,8.5,74,booking.com,True
hotel-residence-la-contessina,it,Hotel,10,8.3,106,booking.com,True
rio-design-hotel,br,Hotel,10,7.9,88,booking.com,True
royalty-barra-hotel,br,Hotel,10,7.1,100,booking.com,True
al-palazzo-del-marchese-di-camugliano-residenza-d-epoca,it,Hotel,10,9.0,259,booking.com,True
hotel-kraft,it,Hotel,10,9.0,138,booking.com,True
residenza-florentia,it,Hotel,10,8.0,123,booking.com,True
hotel-ginori-al-duomo,it,Hotel,10,8.4,129,booking.com,True
hotel-lungarno-lungarno-collection,it,Hotel,10,9.3,502,booking.com,True
